date,m2sa,access_date
1995-07-01,152.42136252084,2020-06-15
1995-08-01,162.900195182316,2020-06-15
1995-09-01,173.98306350719,2020-06-15
1995-10-01,183.789957444536,2020-06-15
1995-11-01,190.09001649519,2020-06-15
1995-12-01,200.38020445166,2020-06-15
1996-01-01,211.461391242625,2020-06-15
1996-02-01,220.172383640469,2020-06-15
1996-03-01,229.820667506159,2020-06-15
1996-04-01,243.002328256347,2020-06-15
1996-05-01,247.808098393827,2020-06-15
1996-06-01,252.155163215832,2020-06-15
1996-07-01,259.823459006815,2020-06-15
1996-08-01,268.455530575637,2020-06-15
1996-09-01,275.67814611956,2020-06-15
1996-10-01,282.323222225879,2020-06-15
1996-11-01,287.38895378609,2020-06-15
1996-12-01,289.643353243508,2020-06-15
1997-01-01,276.040645889894,2020-06-15
1997-02-01,294.552334256594,2020-06-15
1997-03-01,300.600808189418,2020-06-15
1997-04-01,307.725763086356,2020-06-15
1997-05-01,314.514498935938,2020-06-15
1997-06-01,325.787739707069,2020-06-15
1997-07-01,342.761758538645,2020-06-15
1997-08-01,358.483267301986,2020-06-15
1997-09-01,365.16806868486,2020-06-15
1997-10-01,370.617385807311,2020-06-15
1997-11-01,379.185698963891,2020-06-15
1997-12-01,365.534225768625,2020-06-15
1998-01-01,357.93946062116,2020-06-15
1998-02-01,370.967442239109,2020-06-15
1998-03-01,369.106934466137,2020-06-15
1998-04-01,367.591660987979,2020-06-15
1998-05-01,370.191792201978,2020-06-15
1998-06-01,372.837398645668,2020-06-15
1998-07-01,364.996497680075,2020-06-15
1998-08-01,360.844566354387,2020-06-15
1998-09-01,350.867759282937,2020-06-15
1998-10-01,380.876312652218,2020-06-15
1998-11-01,396.496616886177,2020-06-15
1998-12-01,415.359871646041,2020-06-15
1999-01-01,433.385951389656,2020-06-15
1999-02-01,458.679993542216,2020-06-15
1999-03-01,475.779477694085,2020-06-15
1999-04-01,487.129112559151,2020-06-15
1999-05-01,517.421544751481,2020-06-15
1999-06-01,549.638142065229,2020-06-15
1999-07-01,567.488493951153,2020-06-15
1999-08-01,588.312909457358,2020-06-15
1999-09-01,605.994373775485,2020-06-15
1999-10-01,620.436391708279,2020-06-15
1999-11-01,652.944798154873,2020-06-15
1999-12-01,674.329476493886,2020-06-15
2000-01-01,681.325155274992,2020-06-15
2000-02-01,723.298325527449,2020-06-15
2000-03-01,752.00853798981,2020-06-15
2000-04-01,777.796378875522,2020-06-15
2000-05-01,803.498367506297,2020-06-15
2000-06-01,844.133621706529,2020-06-15
2000-07-01,884.868082974929,2020-06-15
2000-08-01,938.589106774129,2020-06-15
2000-09-01,976.906921466289,2020-06-15
2000-10-01,1018.94152798673,2020-06-15
2000-11-01,1035.50044407111,2020-06-15
2000-12-01,1070.30278323258,2020-06-15
2001-01-01,1094.9577157063,2020-06-15
2001-02-01,1112.49458525404,2020-06-15
2001-03-01,1136.84337885569,2020-06-15
2001-04-01,1174.56946813398,2020-06-15
2001-05-01,1224.60643010708,2020-06-15
2001-06-01,1235.12853889866,2020-06-15
2001-07-01,1271.30261601691,2020-06-15
2001-08-01,1321.83096386276,2020-06-15
2001-09-01,1373.05890788553,2020-06-15
2001-10-01,1430.94878666514,2020-06-15
2001-11-01,1476.57428483258,2020-06-15
2001-12-01,1469.69065987675,2020-06-15
2002-01-01,1529.56562012368,2020-06-15
2002-02-01,1543.12936243588,2020-06-15
2002-03-01,1560.25880132009,2020-06-15
2002-04-01,1592.25148399785,2020-06-15
2002-05-01,1636.9666209371,2020-06-15
2002-06-01,1692.85391811493,2020-06-15
2002-07-01,1721.70631722923,2020-06-15
2002-08-01,1771.60404453761,2020-06-15
2002-09-01,1822.49410585152,2020-06-15
2002-10-01,1865.6515551218,2020-06-15
2002-11-01,1937.67930613904,2020-06-15
2002-12-01,1976.78756912991,2020-06-15
2003-01-01,2023.23314025238,2020-06-15
2003-02-01,2073.85139675142,2020-06-15
2003-03-01,2152.11337062419,2020-06-15
2003-04-01,2238.8435599979,2020-06-15
2003-05-01,2333.71293539561,2020-06-15
2003-06-01,2438.91212209984,2020-06-15
2003-07-01,2553.29762018525,2020-06-15
2003-08-01,2616.26179768033,2020-06-15
2003-09-01,2695.6423839703,2020-06-15
2003-10-01,2752.49890612225,2020-06-15
2003-11-01,2814.08387177858,2020-06-15
2003-12-01,2891.63359874907,2020-06-15
2004-01-01,3042.27711026257,2020-06-15
2004-02-01,3259.26903168729,2020-06-15
2004-03-01,3380.38100500619,2020-06-15
2004-04-01,3431.97955678414,2020-06-15
2004-05-01,3483.78905826179,2020-06-15
2004-06-01,3502.46544186039,2020-06-15
2004-07-01,3576.40024181897,2020-06-15
2004-08-01,3604.90706110595,2020-06-15
2004-09-01,3654.71559787776,2020-06-15
2004-10-01,3726.7799129507,2020-06-15
2004-11-01,3880.99060779959,2020-06-15
2004-12-01,4018.49578283322,2020-06-15
2005-01-01,4132.9952532088,2020-06-15
2005-02-01,4237.80837092566,2020-06-15
2005-03-01,4366.27339703972,2020-06-15
2005-04-01,4479.35134848074,2020-06-15
2005-05-01,4589.772252809,2020-06-15
2005-06-01,4659.61146010659,2020-06-15
2005-07-01,4791.91852079376,2020-06-15
2005-08-01,4955.21460851675,2020-06-15
2005-09-01,5131.81750858923,2020-06-15
2005-10-01,5285.43553955552,2020-06-15
2005-11-01,5439.32578226474,2020-06-15
2005-12-01,5552.24952624933,2020-06-15
2006-01-01,5726.03466486673,2020-06-15
2006-02-01,5884.03381780292,2020-06-15
2006-03-01,5977.64867842247,2020-06-15
2006-04-01,6155.18572556146,2020-06-15
2006-05-01,6348.81350462429,2020-06-15
2006-06-01,6632.77566046039,2020-06-15
2006-07-01,6893.62187756784,2020-06-15
2006-08-01,7188.97162580878,2020-06-15
2006-09-01,7446.13732396697,2020-06-15
2006-10-01,7744.46964238191,2020-06-15
2006-11-01,7962.76610323488,2020-06-15
2006-12-01,8182.48413860028,2020-06-15
2007-01-01,8516.25869396387,2020-06-15
2007-02-01,8735.21363496007,2020-06-15
2007-03-01,8970.47071887373,2020-06-15
2007-04-01,9376.73652810869,2020-06-15
2007-05-01,9985.16294511525,2020-06-15
2007-06-01,10613.8892317955,2020-06-15
2007-07-01,10608.0710614416,2020-06-15
2007-08-01,10896.2072318938,2020-06-15
2007-09-01,11184.0749024181,2020-06-15
2007-10-01,11506.9594055851,2020-06-15
2007-11-01,11707.7584414237,2020-06-15
2007-12-01,12064.2864964027,2020-06-15
2008-01-01,12213.577953253,2020-06-15
2008-02-01,12559.5763234692,2020-06-15
2008-03-01,12764.0922759024,2020-06-15
2008-04-01,12950.211243534,2020-06-15
2008-05-01,12961.9267094593,2020-06-15
2008-06-01,13233.3603522372,2020-06-15
2008-07-01,13603.4863692289,2020-06-15
2008-08-01,13879.7932432448,2020-06-15
2008-09-01,14286.202586157,2020-06-15
2008-10-01,14134.3760834825,2020-06-15
2008-11-01,13558.4664348153,2020-06-15
2008-12-01,13169.4293669014,2020-06-15
2009-01-01,12311.9055600506,2020-06-15
2009-02-01,11439.1359057317,2020-06-15
2009-03-01,11515.5267784122,2020-06-15
2009-04-01,11547.4545549528,2020-06-15
2009-05-01,11838.2829382862,2020-06-15
2009-06-01,12272.008374848,2020-06-15
2009-07-01,12468.9761029046,2020-06-15
2009-08-01,12670.6214150431,2020-06-15
2009-09-01,12897.1373621315,2020-06-15
2009-10-01,13222.6348819179,2020-06-15
2009-11-01,13770.4924933329,2020-06-15
2009-12-01,14058.7569143495,2020-06-15
2010-01-01,14478.2848436405,2020-06-15
2010-02-01,14876.4638763617,2020-06-15
2010-03-01,15248.5457458205,2020-06-15
2010-04-01,15572.657218979,2020-06-15
2010-05-01,16075.9682087636,2020-06-15
