date,m2sa,access_date
2000-06-01,844.140235723963,2021-01-09
2000-07-01,884.872373896334,2021-01-09
2000-08-01,938.58753259315,2021-01-09
2000-09-01,976.901458029525,2021-01-09
2000-10-01,1018.92930739401,2021-01-09
2000-11-01,1035.48326582026,2021-01-09
2000-12-01,1070.28199977667,2021-01-09
2001-01-01,1094.96482008803,2021-01-09
2001-02-01,1112.49543360399,2021-01-09
2001-03-01,1136.85363274197,2021-01-09
2001-04-01,1174.57649460158,2021-01-09
2001-05-01,1224.62625480212,2021-01-09
2001-06-01,1235.13349310388,2021-01-09
2001-07-01,1271.30552704914,2021-01-09
2001-08-01,1321.82983577415,2021-01-09
2001-09-01,1373.05327729617,2021-01-09
2001-10-01,1430.93852827692,2021-01-09
2001-11-01,1476.56344361367,2021-01-09
2001-12-01,1469.67300812736,2021-01-09
2002-01-01,1529.56896830373,2021-01-09
2002-02-01,1543.1309475923,2021-01-09
2002-03-01,1560.26752081855,2021-01-09
2002-04-01,1592.25459059989,2021-01-09
2002-05-01,1636.98525077696,2021-01-09
2002-06-01,1692.85618648501,2021-01-09
2002-07-01,1721.70760707165,2021-01-09
2002-08-01,1771.60300243478,2021-01-09
2002-09-01,1822.49052698152,2021-01-09
2002-10-01,1865.64596101075,2021-01-09
2002-11-01,1937.67444913784,2021-01-09
2002-12-01,1976.77062186795,2021-01-09
2003-01-01,2023.23654087857,2021-01-09
2003-02-01,2073.85282260595,2021-01-09
2003-03-01,2152.11980390383,2021-01-09
2003-04-01,2238.84508807715,2021-01-09
2003-05-01,2333.72795646753,2021-01-09
2003-06-01,2438.91267363287,2021-01-09
2003-07-01,2553.29799366041,2021-01-09
2003-08-01,2616.26092463403,2021-01-09
2003-09-01,2695.64036317056,2021-01-09
2003-10-01,2752.4959817949,2021-01-09
2003-11-01,2814.08309103257,2021-01-09
2003-12-01,2891.61886643319,2021-01-09
2004-01-01,3042.27872557128,2021-01-09
2004-02-01,3259.27073899321,2021-01-09
2004-03-01,3380.38634456562,2021-01-09
2004-04-01,3431.98046357185,2021-01-09
2004-05-01,3483.80077771082,2021-01-09
2004-06-01,3502.46620140313,2021-01-09
2004-07-01,3576.40154257117,2021-01-09
2004-08-01,3604.90646683686,2021-01-09
2004-09-01,3654.7141131893,2021-01-09
2004-10-01,3726.77767305014,2021-01-09
2004-11-01,3880.99028665629,2021-01-09
2004-12-01,4018.48162714024,2021-01-09
2005-01-01,4133.00073643989,2021-01-09
2005-02-01,4237.80723726496,2021-01-09
2005-03-01,4366.27486816327,2021-01-09
2005-04-01,4479.35431645115,2021-01-09
2005-05-01,4589.7809689874,2021-01-09
2005-06-01,4659.61682304449,2021-01-09
2005-07-01,4791.92467580025,2021-01-09
2005-08-01,4955.21564975854,2021-01-09
2005-09-01,5131.81301785946,2021-01-09
2005-10-01,5285.42516002131,2021-01-09
2005-11-01,5439.31989368052,2021-01-09
2005-12-01,5552.240869253,2021-01-09
2006-01-01,5726.04852647023,2021-01-09
2006-02-01,5884.01926989845,2021-01-09
2006-03-01,5977.64590880929,2021-01-09
2006-04-01,6155.19168094817,2021-01-09
2006-05-01,6348.83104954122,2021-01-09
2006-06-01,6632.78831396955,2021-01-09
2006-07-01,6893.63868232018,2021-01-09
2006-08-01,7188.97929809589,2021-01-09
2006-09-01,7446.13270800205,2021-01-09
2006-10-01,7744.45215766591,2021-01-09
2006-11-01,7962.7221809424,2021-01-09
2006-12-01,8182.48053458043,2021-01-09
2007-01-01,8516.28567488343,2021-01-09
2007-02-01,8735.16670764099,2021-01-09
2007-03-01,8970.45068910596,2021-01-09
2007-04-01,9376.75155550531,2021-01-09
2007-05-01,9985.21333975855,2021-01-09
2007-06-01,10613.9409675174,2021-01-09
2007-07-01,10608.1406316138,2021-01-09
2007-08-01,10896.269763937,2021-01-09
2007-09-01,11184.1113489016,2021-01-09
2007-10-01,11506.7609985626,2021-01-09
2007-11-01,11707.6466095137,2021-01-09
2007-12-01,12064.2835085163,2021-01-09
2008-01-01,12213.6003807394,2021-01-09
2008-02-01,12559.4724654738,2021-01-09
2008-03-01,12764.0599966496,2021-01-09
2008-04-01,12950.2700116277,2021-01-09
2008-05-01,12962.0467373827,2021-01-09
2008-06-01,13233.5284919357,2021-01-09
2008-07-01,13603.7034068481,2021-01-09
2008-08-01,13879.9706169197,2021-01-09
2008-09-01,14286.2613552463,2021-01-09
2008-10-01,14133.8280913977,2021-01-09
2008-11-01,13558.1866418963,2021-01-09
2008-12-01,13169.3641287742,2021-01-09
2009-01-01,12311.7881489223,2021-01-09
2009-02-01,11439.0724981726,2021-01-09
2009-03-01,11515.5475846128,2021-01-09
2009-04-01,11547.6035551317,2021-01-09
2009-05-01,11838.5627693512,2021-01-09
2009-06-01,12272.4194017032,2021-01-09
2009-07-01,12469.3444848306,2021-01-09
2009-08-01,12670.7248500192,2021-01-09
2009-09-01,12897.3529634498,2021-01-09
2009-10-01,13221.4542680018,2021-01-09
2009-11-01,13769.8333077045,2021-01-09
2009-12-01,14058.5306772433,2021-01-09
2010-01-01,14478.0346882565,2021-01-09
2010-02-01,14876.52639531,2021-01-09
2010-03-01,15248.7283541386,2021-01-09
2010-04-01,15573.1666013243,2021-01-09
2010-05-01,16076.8042299377,2021-01-09
2010-06-01,16420.8433781092,2021-01-09
2010-07-01,16706.0608430037,2021-01-09
2010-08-01,17143.4376879876,2021-01-09
2010-09-01,17599.2252597467,2021-01-09
2010-10-01,17895.5214114659,2021-01-09
2010-11-01,18375.648798856,2021-01-09
2010-12-01,18714.5030491526,2021-01-09
2011-01-01,18967.9137286166,2021-01-09
2011-02-01,19230.7596092896,2021-01-09
2011-03-01,19495.0165409507,2021-01-09
2011-04-01,19691.6697628988,2021-01-09
2011-05-01,19965.9561681574,2021-01-09
2011-06-01,20137.4280949804,2021-01-09
2011-07-01,20541.8158985264,2021-01-09
2011-08-01,20922.4877834418,2021-01-09
2011-09-01,21266.6972669196,2021-01-09
2011-10-01,21763.8825705768,2021-01-09
2011-11-01,21997.0005132745,2021-01-09
2011-12-01,22446.5076866675,2021-01-09
2012-01-01,22942.1285788977,2021-01-09
2012-02-01,23236.1457194318,2021-01-09
2012-03-01,23445.7443284103,2021-01-09
2012-04-01,23625.2490744604,2021-01-09
2012-05-01,23833.8120593498,2021-01-09
2012-06-01,24034.8046257337,2021-01-09
2012-07-01,24310.4459690546,2021-01-09
2012-08-01,24401.2626308262,2021-01-09
2012-09-01,24510.9678763186,2021-01-09
2012-10-01,24772.2349129506,2021-01-09
2012-11-01,25171.9940955787,2021-01-09
2012-12-01,25307.8871737832,2021-01-09
2013-01-01,25761.4399373173,2021-01-09
2013-02-01,26224.795414609,2021-01-09
2013-03-01,26637.3830522092,2021-01-09
2013-04-01,27066.6329964162,2021-01-09
2013-05-01,27256.9262606882,2021-01-09
2013-06-01,27598.5891538956,2021-01-09
2013-07-01,28093.1038595567,2021-01-09
2013-08-01,28538.6257495537,2021-01-09
2013-09-01,28730.7142787898,2021-01-09
2013-10-01,28742.6464488789,2021-01-09
2013-11-01,29097.8472474857,2021-01-09
2013-12-01,29507.3334082877,2021-01-09
2014-01-01,29581.6523546814,2021-01-09
2014-02-01,29744.6435004634,2021-01-09
2014-03-01,30021.7397862783,2021-01-09
2014-04-01,29393.6779356936,2021-01-09
2014-05-01,29751.939609708,2021-01-09
2014-06-01,29874.6106511363,2021-01-09
2014-07-01,29973.6945358766,2021-01-09
2014-08-01,30268.9126465634,2021-01-09
2014-09-01,30552.9946668238,2021-01-09
2014-10-01,30711.7886235619,2021-01-09
2014-11-01,30660.9793206564,2021-01-09
2014-12-01,30770.4393678587,2021-01-09
2015-01-01,30704.8158276832,2021-01-09
2015-02-01,30888.3027105514,2021-01-09
2015-03-01,31031.4332570832,2021-01-09
2015-04-01,30875.4722306321,2021-01-09
2015-05-01,31498.110678911,2021-01-09
2015-06-01,31712.3440718042,2021-01-09
2015-07-01,31779.2165741812,2021-01-09
2015-08-01,32116.0155452255,2021-01-09
2015-09-01,32493.9981598743,2021-01-09
2015-10-01,32424.4293958625,2021-01-09
2015-11-01,32931.5690980461,2021-01-09
2015-12-01,33318.2871520331,2021-01-09
2016-01-01,34183.9189242054,2021-01-09
2016-02-01,33850.5576336824,2021-01-09
2016-03-01,34117.8044843512,2021-01-09
2016-04-01,34571.4550869263,2021-01-09
2016-05-01,34897.0140250233,2021-01-09
2016-06-01,35511.4414217488,2021-01-09
2016-07-01,35665.9783272302,2021-01-09
2016-08-01,36102.6864409514,2021-01-09
2016-09-01,36307.7816963581,2021-01-09
2016-10-01,36543.6270811502,2021-01-09
2016-11-01,36853.5823221924,2021-01-09
2016-12-01,37014.191389296,2021-01-09
2017-01-01,37314.9411960221,2021-01-09
2017-02-01,37939.6498324557,2021-01-09
2017-03-01,38286.9424458872,2021-01-09
2017-04-01,38468.6450085752,2021-01-09
2017-05-01,38462.276217703,2021-01-09
2017-06-01,39097.4058487317,2021-01-09
2017-07-01,39386.2326419188,2021-01-09
2017-08-01,39377.8517284656,2021-01-09
2017-09-01,39578.8827133722,2021-01-09
2017-10-01,39954.3710921348,2021-01-09
2017-11-01,40467.7678553992,2021-01-09
2017-12-01,40698.944554427,2021-01-09
2018-01-01,41206.6007584596,2021-01-09
2018-02-01,41560.0279041159,2021-01-09
2018-03-01,41889.4328494641,2021-01-09
2018-04-01,42315.29529131,2021-01-09
2018-05-01,42946.7788760458,2021-01-09
2018-06-01,43169.9771980092,2021-01-09
2018-07-01,43835.8351153677,2021-01-09
2018-08-01,44039.1466476322,2021-01-09
2018-09-01,44569.952389271,2021-01-09
2018-10-01,44611.1082812929,2021-01-09
2018-11-01,45033.0570395745,2021-01-09
2018-12-01,45482.4563344728,2021-01-09
2019-01-01,45712.1240424699,2021-01-09
2019-02-01,45730.5388377641,2021-01-09
2019-03-01,46087.785851091,2021-01-09
2019-04-01,46089.83621971,2021-01-09
2019-05-01,46282.3221311506,2021-01-09
2019-06-01,46710.372282398,2021-01-09
2019-07-01,47031.0821905986,2021-01-09
2019-08-01,47498.0994558638,2021-01-09
2019-09-01,47803.2106287858,2021-01-09
2019-10-01,48581.8221359182,2021-01-09
2019-11-01,48911.8394672251,2021-01-09
2019-12-01,49785.5114067913,2021-01-09
2020-01-01,50116.2212852188,2021-01-09
2020-02-01,50676.0637094671,2021-01-09
2020-03-01,51208.2589226245,2021-01-09
2020-04-01,52283.7534169897,2021-01-09
2020-05-01,52806.8001202513,2021-01-09
2020-06-01,53090.9296254427,2021-01-09
2020-07-01,54037.4627308169,2021-01-09
2020-08-01,54854.7357129082,2021-01-09
2020-09-01,55548.8921203897,2021-01-09
2020-10-01,56325.300770778,2021-01-09
2020-11-01,56802.478648057,2021-01-09
2020-12-01,56746.4081637824,2021-01-09
