date,m2sa,access_date
2011-07-01,20541.8142997631,2020-12-08
2011-08-01,20922.5825323612,2020-12-08
2011-09-01,21266.8601178979,2020-12-08
2011-10-01,21764.0933243304,2020-12-08
2011-11-01,21997.0657151453,2020-12-08
2011-12-01,22446.7286052945,2020-12-08
2012-01-01,22942.1871537129,2020-12-08
2012-02-01,23235.9452825029,2020-12-08
2012-03-01,23445.5544722733,2020-12-08
2012-04-01,23624.9214838634,2020-12-08
2012-05-01,23833.6894270976,2020-12-08
2012-06-01,24034.7262335198,2020-12-08
2012-07-01,24310.4480129122,2020-12-08
2012-08-01,24401.3324815333,2020-12-08
2012-09-01,24511.2111086811,2020-12-08
2012-10-01,24772.8523631557,2020-12-08
2012-11-01,25171.9410169788,2020-12-08
2012-12-01,25308.1490779909,2020-12-08
2013-01-01,25761.2985243006,2020-12-08
2013-02-01,26224.5817354786,2020-12-08
2013-03-01,26637.1331689114,2020-12-08
2013-04-01,27066.0885720063,2020-12-08
2013-05-01,27256.9235193114,2020-12-08
2013-06-01,27598.2560472335,2020-12-08
2013-07-01,28093.3063266769,2020-12-08
2013-08-01,28538.7786624077,2020-12-08
2013-09-01,28731.0845593121,2020-12-08
2013-10-01,28743.7763312412,2020-12-08
2013-11-01,29097.716325256,2020-12-08
2013-12-01,29507.7051520145,2020-12-08
2014-01-01,29581.0316627286,2020-12-08
2014-02-01,29744.4477498528,2020-12-08
2014-03-01,30021.4546905262,2020-12-08
2014-04-01,29392.6891497447,2020-12-08
2014-05-01,29751.7078037168,2020-12-08
2014-06-01,29873.349848649,2020-12-08
2014-07-01,29975.2425094372,2020-12-08
2014-08-01,30268.9511043683,2020-12-08
2014-09-01,30553.8128625157,2020-12-08
2014-10-01,30714.0634923427,2020-12-08
2014-11-01,30661.2163045495,2020-12-08
2014-12-01,30770.9301516975,2020-12-08
2015-01-01,30702.3714505696,2020-12-08
2015-02-01,30887.7112247922,2020-12-08
2015-03-01,31030.5438789282,2020-12-08
2015-04-01,30873.6880423741,2020-12-08
2015-05-01,31497.086771823,2020-12-08
2015-06-01,31709.7488115619,2020-12-08
2015-07-01,31782.4683180477,2020-12-08
2015-08-01,32116.8717891206,2020-12-08
2015-09-01,32496.7596140732,2020-12-08
2015-10-01,32429.1091931794,2020-12-08
2015-11-01,32933.5263858839,2020-12-08
