date,m2sa,access_date
2006-03-01,5977.65391407641,2020-05-02
2006-04-01,6155.19374203314,2020-05-02
2006-05-01,6348.81728521188,2020-05-02
2006-06-01,6632.77042216457,2020-05-02
2006-07-01,6893.62326347802,2020-05-02
2006-08-01,7188.96732037872,2020-05-02
2006-09-01,7446.12653984612,2020-05-02
2006-10-01,7744.46218688562,2020-05-02
2006-11-01,7962.76330061917,2020-05-02
2006-12-01,8182.48486304325,2020-05-02
2007-01-01,8516.26708394814,2020-05-02
2007-02-01,8735.21200631704,2020-05-02
2007-03-01,8970.47948760685,2020-05-02
2007-04-01,9376.75485083716,2020-05-02
2007-05-01,9985.17279583945,2020-05-02
2007-06-01,10613.8833921701,2020-05-02
2007-07-01,10608.073912897,2020-05-02
2007-08-01,10896.1986811575,2020-05-02
2007-09-01,11184.0520370729,2020-05-02
2007-10-01,11506.9400024788,2020-05-02
2007-11-01,11707.7523810401,2020-05-02
2007-12-01,12064.2908610772,2020-05-02
2008-01-01,12213.5900741828,2020-05-02
2008-02-01,12559.5689176679,2020-05-02
2008-03-01,12764.1061099146,2020-05-02
2008-04-01,12950.2460004078,2020-05-02
2008-05-01,12961.9470406577,2020-05-02
2008-06-01,13233.3595330844,2020-05-02
2008-07-01,13603.493366928,2020-05-02
2008-08-01,13879.7801840022,2020-05-02
2008-09-01,14286.1661985755,2020-05-02
2008-10-01,14134.3387111002,2020-05-02
2008-11-01,13558.4537888203,2020-05-02
2008-12-01,13169.431099263,2020-05-02
2009-01-01,12311.9145580055,2020-05-02
2009-02-01,11439.1283076419,2020-05-02
2009-03-01,11515.5415903982,2020-05-02
2009-04-01,11547.4923068172,2020-05-02
2009-05-01,11838.3125784382,2020-05-02
2009-06-01,12272.0248858993,2020-05-02
2009-07-01,12468.9901914969,2020-05-02
2009-08-01,12670.6094412499,2020-05-02
2009-09-01,12897.0801262699,2020-05-02
2009-10-01,13222.581122022,2020-05-02
2009-11-01,13770.4694670714,2020-05-02
2009-12-01,14058.7543471738,2020-05-02
2010-01-01,14478.293244771,2020-05-02
2010-02-01,14876.4575918184,2020-05-02
2010-03-01,15248.571123798,2020-05-02
2010-04-01,15572.7227675782,2020-05-02
2010-05-01,16076.0342626777,2020-05-02
2010-06-01,16419.9388124199,2020-05-02
2010-07-01,16705.3108953286,2020-05-02
2010-08-01,17143.1007039975,2020-05-02
2010-09-01,17597.9487801784,2020-05-02
2010-10-01,17900.6090150989,2020-05-02
2010-11-01,18375.9489662025,2020-05-02
2010-12-01,18715.4217124447,2020-05-02
2011-01-01,18968.0589008399,2020-05-02
2011-02-01,19230.3329659323,2020-05-02
2011-03-01,19494.386260266,2020-05-02
2011-04-01,19690.5311743566,2020-05-02
2011-05-01,19964.2098063667,2020-05-02
2011-06-01,20135.566728933,2020-05-02
2011-07-01,20540.4825088113,2020-05-02
2011-08-01,20922.1093064441,2020-05-02
2011-09-01,21264.5610375342,2020-05-02
2011-10-01,21774.9697037784,2020-05-02
2011-11-01,21996.9595617101,2020-05-02
2011-12-01,22448.350962501,2020-05-02
2012-01-01,22941.6088910372,2020-05-02
2012-02-01,23235.201142387,2020-05-02
2012-03-01,23444.5371376491,2020-05-02
2012-04-01,23622.4295820122,2020-05-02
2012-05-01,23830.9078262095,2020-05-02
2012-06-01,24031.9733653683,2020-05-02
2012-07-01,24307.794333647,2020-05-02
2012-08-01,24398.7291490699,2020-05-02
2012-09-01,24510.9836117575,2020-05-02
2012-10-01,24792.7551454455,2020-05-02
2012-11-01,25169.1553406981,2020-05-02
2012-12-01,25309.9914219738,2020-05-02
2013-01-01,25760.5232466184,2020-05-02
2013-02-01,26223.2010351419,2020-05-02
2013-03-01,26635.2083086952,2020-05-02
2013-04-01,27061.7737857068,2020-05-02
2013-05-01,27252.7078307677,2020-05-02
2013-06-01,27594.03653611,2020-05-02
2013-07-01,28088.8323616044,2020-05-02
2013-08-01,28534.1734608169,2020-05-02
2013-09-01,28735.5178945629,2020-05-02
2013-10-01,28771.6141990184,2020-05-02
2013-11-01,29093.6544428616,2020-05-02
2013-12-01,29509.6761621163,2020-05-02
2014-01-01,29580.316891672,2020-05-02
2014-02-01,29742.8541993499,2020-05-02
2014-03-01,30018.983730965,2020-05-02
2014-04-01,29386.6898273375,2020-05-02
2014-05-01,29743.8564496586,2020-05-02
2014-06-01,29867.7029731619,2020-05-02
2014-07-01,29967.0488349189,2020-05-02
2014-08-01,30262.0401988945,2020-05-02
2014-09-01,30564.4540556598,2020-05-02
2014-10-01,30749.090382219,2020-05-02
2014-11-01,30657.0245076736,2020-05-02
2014-12-01,30774.3930667895,2020-05-02
2015-01-01,30705.3272552506,2020-05-02
2015-02-01,30886.6863115195,2020-05-02
2015-03-01,31027.2982742044,2020-05-02
2015-04-01,30865.7451957463,2020-05-02
2015-05-01,31483.7408013629,2020-05-02
2015-06-01,31695.8126449031,2020-05-02
2015-07-01,31769.2981554682,2020-05-02
2015-08-01,32109.9436580388,2020-05-02
2015-09-01,32513.6305922844,2020-05-02
2015-10-01,32466.1830895141,2020-05-02
2015-11-01,32937.6554652961,2020-05-02
2015-12-01,33328.4554870112,2020-05-02
2016-01-01,34187.8114146192,2020-05-02
2016-02-01,33849.4840691215,2020-05-02
2016-03-01,34110.6519453945,2020-05-02
2016-04-01,34553.6969389374,2020-05-02
2016-05-01,34868.5033383379,2020-05-02
2016-06-01,35477.3897096494,2020-05-02
2016-07-01,35647.4140270738,2020-05-02
2016-08-01,36094.9883759748,2020-05-02
2016-09-01,36339.2570713442,2020-05-02
2016-10-01,36606.8944590247,2020-05-02
2016-11-01,36878.5282106623,2020-05-02
2016-12-01,37033.7319825087,2020-05-02
2017-01-01,37329.1303882941,2020-05-02
2017-02-01,37941.1892625559,2020-05-02
2017-03-01,38267.5081682475,2020-05-02
2017-04-01,38441.1846956467,2020-05-02
2017-05-01,38409.702340258,2020-05-02
2017-06-01,39028.5832587322,2020-05-02
2017-07-01,39351.9008910746,2020-05-02
2017-08-01,39372.1102237683,2020-05-02
2017-09-01,39619.2690636115,2020-05-02
2017-10-01,40055.2434831313,2020-05-02
2017-11-01,40537.1880085726,2020-05-02
2017-12-01,40732.8328778198,2020-05-02
2018-01-01,41230.4241876714,2020-05-02
2018-02-01,41562.3981953531,2020-05-02
2018-03-01,41852.0682194462,2020-05-02
2018-04-01,42270.6238755338,2020-05-02
2018-05-01,42855.2688736626,2020-05-02
2018-06-01,43053.7884836931,2020-05-02
2018-07-01,43775.8470719471,2020-05-02
2018-08-01,44036.4961907959,2020-05-02
2018-09-01,44622.0499409737,2020-05-02
2018-10-01,44777.3773892021,2020-05-02
2018-11-01,45161.9632087241,2020-05-02
2018-12-01,45537.6713470396,2020-05-02
2019-01-01,45745.2782840764,2020-05-02
2019-02-01,45731.5055621472,2020-05-02
2019-03-01,46024.4589720083,2020-05-02
2019-04-01,46025.6511766182,2020-05-02
2019-05-01,46151.657183383,2020-05-02
2019-06-01,46536.4021950958,2020-05-02
2019-07-01,46943.1446947927,2020-05-02
2019-08-01,47502.6833921917,2020-05-02
2019-09-01,47866.5221712889,2020-05-02
2019-10-01,48816.8015855225,2020-05-02
2019-11-01,49106.528381385,2020-05-02
2019-12-01,49866.4477904376,2020-05-02
2020-01-01,50152.3971565804,2020-05-02
2020-02-01,50670.7923878065,2020-05-02
2020-03-01,51119.3066430909,2020-05-02
2020-04-01,52190.8297168379,2020-05-02
