date,m2sa,access_date
2002-05-01,1636.93060703216,2020-02-07
2002-06-01,1692.85148985574,2020-02-07
2002-07-01,1721.71615945984,2020-02-07
2002-08-01,1771.62435266825,2020-02-07
2002-09-01,1822.52137935618,2020-02-07
2002-10-01,1865.6848862812,2020-02-07
2002-11-01,1937.71094551459,2020-02-07
2002-12-01,1976.77006521879,2020-02-07
2003-01-01,2023.26056090959,2020-02-07
2003-02-01,2073.84594406668,2020-02-07
2003-03-01,2152.07368623253,2020-02-07
2003-04-01,2238.82829434142,2020-02-07
2003-05-01,2333.68051265819,2020-02-07
2003-06-01,2438.90643331495,2020-02-07
2003-07-01,2553.3070833191,2020-02-07
2003-08-01,2616.28170948139,2020-02-07
2003-09-01,2695.66948749279,2020-02-07
2003-10-01,2752.53549892164,2020-02-07
2003-11-01,2814.11650497783,2020-02-07
2003-12-01,2891.61773895983,2020-02-07
2004-01-01,3042.30560693822,2020-02-07
2004-02-01,3259.26748632483,2020-02-07
2004-03-01,3380.34753628332,2020-02-07
2004-04-01,3431.96431117282,2020-02-07
2004-05-01,3483.75616950046,2020-02-07
2004-06-01,3502.43587865855,2020-02-07
2004-07-01,3576.41337473183,2020-02-07
2004-08-01,3604.92936403446,2020-02-07
2004-09-01,3654.74788469291,2020-02-07
2004-10-01,3726.82774512874,2020-02-07
2004-11-01,3881.03088159095,2020-02-07
2004-12-01,4018.48941938324,2020-02-07
2005-01-01,4133.0341952964,2020-02-07
2005-02-01,4237.79003673886,2020-02-07
2005-03-01,4366.24271349021,2020-02-07
2005-04-01,4479.32646141745,2020-02-07
2005-05-01,4589.74585706098,2020-02-07
2005-06-01,4659.54318956824,2020-02-07
2005-07-01,4791.9405065929,2020-02-07
2005-08-01,4955.24682072942,2020-02-07
2005-09-01,5131.85846662321,2020-02-07
2005-10-01,5285.51369813844,2020-02-07
2005-11-01,5439.38828232732,2020-02-07
2005-12-01,5552.30284790005,2020-02-07
2006-01-01,5726.08683207659,2020-02-07
2006-02-01,5883.92092774156,2020-02-07
2006-03-01,5977.59261513681,2020-02-07
2006-04-01,6155.17111715561,2020-02-07
2006-05-01,6348.79073461378,2020-02-07
2006-06-01,6632.64952477584,2020-02-07
2006-07-01,6893.67119689557,2020-02-07
2006-08-01,7189.02952121921,2020-02-07
2006-09-01,7446.19629449753,2020-02-07
2006-10-01,7744.60524149791,2020-02-07
2006-11-01,7962.88184520725,2020-02-07
2006-12-01,8182.62347002718,2020-02-07
2007-01-01,8516.32494148632,2020-02-07
2007-02-01,8734.91488088455,2020-02-07
2007-03-01,8970.35142911246,2020-02-07
2007-04-01,9376.72988012417,2020-02-07
2007-05-01,9985.14827247905,2020-02-07
2007-06-01,10613.7003595637,2020-02-07
2007-07-01,10608.1625629348,2020-02-07
2007-08-01,10896.3179296331,2020-02-07
2007-09-01,11184.1762186421,2020-02-07
2007-10-01,11507.2009303091,2020-02-07
2007-11-01,11707.9575834339,2020-02-07
2007-12-01,12064.5597347079,2020-02-07
2008-01-01,12213.6221706089,2020-02-07
2008-02-01,12558.9527588632,2020-02-07
2008-03-01,12763.8788834413,2020-02-07
2008-04-01,12950.2376102489,2020-02-07
2008-05-01,12961.9424158858,2020-02-07
2008-06-01,13233.1466520039,2020-02-07
2008-07-01,13603.6325193714,2020-02-07
2008-08-01,13879.9801105912,2020-02-07
2008-09-01,14286.3742682214,2020-02-07
2008-10-01,14134.7179097484,2020-02-07
2008-11-01,13558.7407531276,2020-02-07
2008-12-01,13169.7613892824,2020-02-07
2009-01-01,12311.7076460985,2020-02-07
2009-02-01,11438.5735967487,2020-02-07
2009-03-01,11515.3307316231,2020-02-07
2009-04-01,11547.4741252835,2020-02-07
2009-05-01,11838.3105412986,2020-02-07
2009-06-01,12271.880454979,2020-02-07
2009-07-01,12469.0901801127,2020-02-07
2009-08-01,12670.813670326,2020-02-07
2009-09-01,12897.3659635052,2020-02-07
2009-10-01,13223.0231612403,2020-02-07
2009-11-01,13770.8137790654,2020-02-07
2009-12-01,14059.1198108635,2020-02-07
2010-01-01,14477.7163215243,2020-02-07
2010-02-01,14875.7389898955,2020-02-07
2010-03-01,15248.3262048837,2020-02-07
2010-04-01,15572.7094263306,2020-02-07
2010-05-01,16076.0106100914,2020-02-07
2010-06-01,16419.8217887952,2020-02-07
2010-07-01,16705.3880769574,2020-02-07
2010-08-01,17143.2921993656,2020-02-07
2010-09-01,17598.312131507,2020-02-07
2010-10-01,17902.1094753648,2020-02-07
2010-11-01,18376.3098131267,2020-02-07
2010-12-01,18715.4741754885,2020-02-07
2011-01-01,18966.7943604324,2020-02-07
2011-02-01,19229.5413102395,2020-02-07
2011-03-01,19494.0440349481,2020-02-07
2011-04-01,19690.5634843411,2020-02-07
2011-05-01,19964.2421503915,2020-02-07
2011-06-01,20135.5415004477,2020-02-07
2011-07-01,20540.4529342949,2020-02-07
2011-08-01,20922.212404396,2020-02-07
2011-09-01,21265.121189268,2020-02-07
2011-10-01,21778.0549259468,2020-02-07
2011-11-01,21997.1966084624,2020-02-07
2011-12-01,22447.5142343822,2020-02-07
2012-01-01,22940.0445572001,2020-02-07
2012-02-01,23233.7666958242,2020-02-07
2012-03-01,23443.7139158357,2020-02-07
2012-04-01,23623.0414182942,2020-02-07
2012-05-01,23831.3633189645,2020-02-07
2012-06-01,24031.8829323525,2020-02-07
2012-07-01,24307.7096874488,2020-02-07
2012-08-01,24398.688643731,2020-02-07
2012-09-01,24510.7199908945,2020-02-07
2012-10-01,24799.2956986677,2020-02-07
2012-11-01,25168.9029735749,2020-02-07
2012-12-01,25308.3701825755,2020-02-07
2013-01-01,25757.5153387693,2020-02-07
2013-02-01,26220.9354860948,2020-02-07
2013-03-01,26633.4450179935,2020-02-07
2013-04-01,27063.7641651494,2020-02-07
2013-05-01,27254.2941817517,2020-02-07
2013-06-01,27593.521129985,2020-02-07
2013-07-01,28089.2585111972,2020-02-07
2013-08-01,28534.7093276961,2020-02-07
2013-09-01,28734.8034228826,2020-02-07
2013-10-01,28781.6942436203,2020-02-07
2013-11-01,29092.9540629063,2020-02-07
2013-12-01,29507.1538805434,2020-02-07
2014-01-01,29572.1382714493,2020-02-07
2014-02-01,29738.71061524,2020-02-07
2014-03-01,30015.4834764475,2020-02-07
2014-04-01,29389.5789664588,2020-02-07
2014-05-01,29751.2879437394,2020-02-07
2014-06-01,29867.2420790617,2020-02-07
2014-07-01,29969.4213464263,2020-02-07
2014-08-01,30264.6732586389,2020-02-07
2014-09-01,30564.1326307221,2020-02-07
2014-10-01,30762.1404730788,2020-02-07
2014-11-01,30654.0618393958,2020-02-07
2014-12-01,30768.1946389356,2020-02-07
2015-01-01,30674.5384228477,2020-02-07
2015-02-01,30879.306482439,2020-02-07
2015-03-01,31022.8086948238,2020-02-07
2015-04-01,30872.425144744,2020-02-07
2015-05-01,31503.3741719765,2020-02-07
2015-06-01,31697.5333496236,2020-02-07
2015-07-01,31779.9769109343,2020-02-07
2015-08-01,32119.6494276257,2020-02-07
2015-09-01,32518.0103608262,2020-02-07
2015-10-01,32479.3782590212,2020-02-07
2015-11-01,32930.9791186584,2020-02-07
2015-12-01,33313.6540911232,2020-02-07
2016-01-01,34140.2358291613,2020-02-07
2016-02-01,33831.6439396363,2020-02-07
2016-03-01,34102.4779674323,2020-02-07
2016-04-01,34565.7983278726,2020-02-07
2016-05-01,34906.7297546321,2020-02-07
2016-06-01,35486.7573547817,2020-02-07
2016-07-01,35671.6715545425,2020-02-07
2016-08-01,36115.70834232,2020-02-07
2016-09-01,36350.1404015467,2020-02-07
2016-10-01,36616.6530269133,2020-02-07
2016-11-01,36864.4704488358,2020-02-07
2016-12-01,37001.8731773456,2020-02-07
2017-01-01,37253.6320899281,2020-02-07
2017-02-01,37899.627285606,2020-02-07
2017-03-01,38252.6508630011,2020-02-07
2017-04-01,38470.3828118489,2020-02-07
2017-05-01,38474.9055081359,2020-02-07
2017-06-01,39054.4009736917,2020-02-07
2017-07-01,39395.5921249708,2020-02-07
2017-08-01,39406.7434463184,2020-02-07
2017-09-01,39639.0146913485,2020-02-07
2017-10-01,40056.604362123,2020-02-07
2017-11-01,40513.077433518,2020-02-07
2017-12-01,40677.1884612879,2020-02-07
2018-01-01,41117.7633160535,2020-02-07
2018-02-01,41491.3931414307,2020-02-07
2018-03-01,41824.5722791266,2020-02-07
2018-04-01,42324.4021498263,2020-02-07
2018-05-01,42955.685574896,2020-02-07
2018-06-01,43104.2773303313,2020-02-07
2018-07-01,43841.3582875874,2020-02-07
2018-08-01,44087.3401275643,2020-02-07
2018-09-01,44652.6217844912,2020-02-07
2018-10-01,44769.8519545944,2020-02-07
2018-11-01,45126.3463048809,2020-02-07
2018-12-01,45453.4783308732,2020-02-07
2019-01-01,45592.354706676,2020-02-07
2019-02-01,45623.1728394256,2020-02-07
2019-03-01,45980.044564521,2020-02-07
2019-04-01,46112.399590148,2020-02-07
2019-05-01,46284.6330356782,2020-02-07
2019-06-01,46611.4731478666,2020-02-07
2019-07-01,47028.5997498502,2020-02-07
2019-08-01,47567.2259688444,2020-02-07
2019-09-01,47905.1567847522,2020-02-07
2019-10-01,48800.6540059173,2020-02-07
2019-11-01,49059.6920379404,2020-02-07
2019-12-01,49755.5175460649,2020-02-07
2020-01-01,49985.9555102038,2020-02-07
