date,m2sa,access_date
1995-07-01,152.42294901886,2020-08-31
1995-08-01,162.899809358681,2020-08-31
1995-09-01,173.981262453652,2020-08-31
1995-10-01,183.786179892221,2020-08-31
1995-11-01,190.080320905697,2020-08-31
1995-12-01,200.373988730562,2020-08-31
1996-01-01,211.463636358989,2020-08-31
1996-02-01,220.173596310718,2020-08-31
1996-03-01,229.825260268017,2020-08-31
1996-04-01,243.007676228268,2020-08-31
1996-05-01,247.814203725702,2020-08-31
1996-06-01,252.159872506551,2020-08-31
1996-07-01,259.826052279036,2020-08-31
1996-08-01,268.45491079449,2020-08-31
1996-09-01,275.675122204917,2020-08-31
1996-10-01,282.317447629496,2020-08-31
1996-11-01,287.375258591967,2020-08-31
1996-12-01,289.634778568628,2020-08-31
1997-01-01,276.043370030459,2020-08-31
1997-02-01,294.553855977005,2020-08-31
1997-03-01,300.60654765549,2020-08-31
1997-04-01,307.732140716364,2020-08-31
1997-05-01,314.521882715486,2020-08-31
1997-06-01,325.793375743064,2020-08-31
1997-07-01,342.765061116232,2020-08-31
1997-08-01,358.482514176809,2020-08-31
1997-09-01,365.163952089162,2020-08-31
1997-10-01,370.610001344859,2020-08-31
1997-11-01,379.170464416117,2020-08-31
1997-12-01,365.524020152742,2020-08-31
1998-01-01,357.942736352994,2020-08-31
1998-02-01,370.969020735145,2020-08-31
1998-03-01,369.113353759691,2020-08-31
1998-04-01,367.598109912249,2020-08-31
1998-05-01,370.200044689301,2020-08-31
1998-06-01,372.84267321556,2020-08-31
1998-07-01,364.999536285714,2020-08-31
1998-08-01,360.843828073892,2020-08-31
1998-09-01,350.864316325587,2020-08-31
1998-10-01,380.869745437387,2020-08-31
1998-11-01,396.484064007889,2020-08-31
1998-12-01,415.349237776421,2020-08-31
1999-01-01,433.389879834386,2020-08-31
1999-02-01,458.681366748184,2020-08-31
1999-03-01,475.786426906468,2020-08-31
1999-04-01,487.135760171307,2020-08-31
1999-05-01,517.431828421248,2020-08-31
1999-06-01,549.643653049697,2020-08-31
1999-07-01,567.49206142692,2020-08-31
1999-08-01,588.311997803021,2020-08-31
1999-09-01,605.989195579936,2020-08-31
1999-10-01,620.427846792321,2020-08-31
1999-11-01,652.931053403902,2020-08-31
1999-12-01,674.315855807712,2020-08-31
2000-01-01,681.329508408342,2020-08-31
2000-02-01,723.299906137062,2020-08-31
2000-03-01,752.017072460475,2020-08-31
2000-04-01,777.803050187654,2020-08-31
2000-05-01,803.511865748728,2020-08-31
2000-06-01,844.138645183095,2020-08-31
2000-07-01,884.871348373335,2020-08-31
2000-08-01,938.588008360112,2020-08-31
2000-09-01,976.901014755015,2020-08-31
2000-10-01,1018.93222135531,2020-08-31
2000-11-01,1035.48716801597,2020-08-31
2000-12-01,1070.28774583763,2020-08-31
2001-01-01,1094.96200104998,2020-08-31
2001-02-01,1112.49615189061,2020-08-31
