date,m2sa,access_date
2011-11-01,21997.0538385589,2019-10-10
2011-12-01,22448.4359827038,2019-10-10
2012-01-01,22942.2686001509,2019-10-10
2012-02-01,23234.0114107016,2019-10-10
2012-03-01,23443.7131333192,2019-10-10
2012-04-01,23623.5843186189,2019-10-10
2012-05-01,23831.7661704061,2019-10-10
2012-06-01,24033.091368587,2019-10-10
2012-07-01,24308.8334233948,2019-10-10
2012-08-01,24399.5488652619,2019-10-10
2012-09-01,24507.779187961,2019-10-10
2012-10-01,24791.7193235256,2019-10-10
2012-11-01,25169.5928693012,2019-10-10
2012-12-01,25309.9791731056,2019-10-10
2013-01-01,25761.8612994892,2019-10-10
2013-02-01,26221.2973858268,2019-10-10
2013-03-01,26632.9480024142,2019-10-10
2013-04-01,27064.7032411168,2019-10-10
2013-05-01,27254.2996669012,2019-10-10
2013-06-01,27596.3923351593,2019-10-10
2013-07-01,28090.5270703141,2019-10-10
2013-08-01,28535.5627020198,2019-10-10
2013-09-01,28728.3700396376,2019-10-10
2013-10-01,28769.9985805639,2019-10-10
2013-11-01,29094.4875635801,2019-10-10
2013-12-01,29510.1072127065,2019-10-10
2014-01-01,29581.2734632191,2019-10-10
2014-02-01,29740.2191218822,2019-10-10
2014-03-01,30015.128352405,2019-10-10
2014-04-01,29392.4082232742,2019-10-10
2014-05-01,29747.7377493259,2019-10-10
2014-06-01,29870.8054123149,2019-10-10
2014-07-01,29972.1136832034,2019-10-10
2014-08-01,30261.7838608101,2019-10-10
2014-09-01,30551.8691115748,2019-10-10
2014-10-01,30746.1116190561,2019-10-10
2014-11-01,30657.9360628714,2019-10-10
2014-12-01,30774.6818977436,2019-10-10
2015-01-01,30690.6400546187,2019-10-10
2015-02-01,30884.8500359831,2019-10-10
2015-03-01,31024.3957752562,2019-10-10
2015-04-01,30876.5840182318,2019-10-10
2015-05-01,31493.6230907264,2019-10-10
2015-06-01,31704.6948443821,2019-10-10
2015-07-01,31778.006376681,2019-10-10
2015-08-01,32105.8907159779,2019-10-10
2015-09-01,32496.8411336648,2019-10-10
2015-10-01,32461.665202859,2019-10-10
2015-11-01,32938.4687139999,2019-10-10
2015-12-01,33328.9396085777,2019-10-10
2016-01-01,34169.35824332,2019-10-10
2016-02-01,33845.9332071308,2019-10-10
2016-03-01,34108.9948533384,2019-10-10
2016-04-01,34571.5507621377,2019-10-10
2016-05-01,34887.5764722183,2019-10-10
2016-06-01,35494.9259032455,2019-10-10
2016-07-01,35661.6889137704,2019-10-10
2016-08-01,36083.0578775917,2019-10-10
2016-09-01,36303.2661600384,2019-10-10
2016-10-01,36604.0075480179,2019-10-10
2016-11-01,36874.7432573938,2019-10-10
2016-12-01,37043.7539988175,2019-10-10
2017-01-01,37301.3299548793,2019-10-10
2017-02-01,37926.5672295876,2019-10-10
2017-03-01,38277.9359696354,2019-10-10
2017-04-01,38474.5141964568,2019-10-10
2017-05-01,38445.4742341333,2019-10-10
2017-06-01,39059.5787977757,2019-10-10
2017-07-01,39367.2900681077,2019-10-10
2017-08-01,39348.473590742,2019-10-10
2017-09-01,39559.6388134864,2019-10-10
2017-10-01,40058.7880504023,2019-10-10
2017-11-01,40524.3682003844,2019-10-10
2017-12-01,40760.1087117217,2019-10-10
2018-01-01,41192.7692524058,2019-10-10
2018-02-01,41531.1490803274,2019-10-10
2018-03-01,41842.5553203031,2019-10-10
2018-04-01,42325.7484014639,2019-10-10
2018-05-01,42912.7246478868,2019-10-10
2018-06-01,43097.6815865286,2019-10-10
2018-07-01,43795.0411905131,2019-10-10
2018-08-01,43998.5069884302,2019-10-10
2018-09-01,44528.6828975731,2019-10-10
2018-10-01,44792.2702051107,2019-10-10
2018-11-01,45137.6620832467,2019-10-10
2018-12-01,45593.205277048,2019-10-10
2019-01-01,45699.2566753587,2019-10-10
2019-02-01,45674.4710061009,2019-10-10
2019-03-01,46001.4200566555,2019-10-10
2019-04-01,46107.0171239097,2019-10-10
2019-05-01,46230.01353243,2019-10-10
2019-06-01,46593.7859146148,2019-10-10
2019-07-01,46960.4737779167,2019-10-10
2019-08-01,47452.4729455961,2019-10-10
2019-09-01,47751.4011497713,2019-10-10
