date,m2sa,access_date
1995-07-01,152.422923088131,2021-07-30
1995-08-01,162.899242873506,2021-07-30
1995-09-01,173.979732916514,2021-07-30
1995-10-01,183.784994169532,2021-07-30
1995-11-01,190.079277007404,2021-07-30
1995-12-01,200.372839508816,2021-07-30
1996-01-01,211.46289462945,2021-07-30
1996-02-01,220.175352057197,2021-07-30
1996-03-01,229.826894961616,2021-07-30
1996-04-01,243.008926386382,2021-07-30
1996-05-01,247.815425570005,2021-07-30
1996-06-01,252.160571079077,2021-07-30
1996-07-01,259.826016729046,2021-07-30
1996-08-01,268.454027744278,2021-07-30
1996-09-01,275.672566271563,2021-07-30
1996-10-01,282.315708240534,2021-07-30
1996-11-01,287.373741080845,2021-07-30
1996-12-01,289.63324388621,2021-07-30
1997-01-01,276.042444920497,2021-07-30
1997-02-01,294.556051696497,2021-07-30
1997-03-01,300.608617967354,2021-07-30
1997-04-01,307.733675868162,2021-07-30
1997-05-01,314.523409762549,2021-07-30
1997-06-01,325.794220397459,2021-07-30
1997-07-01,342.765027689436,2021-07-30
1997-08-01,358.481424646404,2021-07-30
1997-09-01,365.160442757383,2021-07-30
1997-10-01,370.607935073624,2021-07-30
1997-11-01,379.168562106177,2021-07-30
1997-12-01,365.522347262931,2021-07-30
1998-01-01,357.941604344777,2021-07-30
1998-02-01,370.971505283815,2021-07-30
1998-03-01,369.11575281895,2021-07-30
1998-04-01,367.599790698115,2021-07-30
1998-05-01,370.201755082275,2021-07-30
1998-06-01,372.843499232516,2021-07-30
1998-07-01,364.999436755862,2021-07-30
1998-08-01,360.842744544,2021-07-30
1998-09-01,350.861167554846,2021-07-30
1998-10-01,380.867822177229,2021-07-30
1998-11-01,396.482179741817,2021-07-30
1998-12-01,415.347867116855,2021-07-30
1999-01-01,433.388508407826,2021-07-30
1999-02-01,458.6840161025,2021-07-30
1999-03-01,475.789172475849,2021-07-30
1999-04-01,487.137692753318,2021-07-30
1999-05-01,517.433940404642,2021-07-30
1999-06-01,549.644607268962,2021-07-30
1999-07-01,567.491811738046,2021-07-30
1999-08-01,588.310366289926,2021-07-30
1999-09-01,605.984089268057,2021-07-30
1999-10-01,620.425183715334,2021-07-30
1999-11-01,652.928281207935,2021-07-30
1999-12-01,674.314691318444,2021-07-30
2000-01-01,681.32772307657,2021-07-30
2000-02-01,723.30278258867,2021-07-30
2000-03-01,752.020649588301,2021-07-30
2000-04-01,777.805545965744,2021-07-30
2000-05-01,803.514723318924,2021-07-30
2000-06-01,844.13972575039,2021-07-30
2000-07-01,884.870661397089,2021-07-30
2000-08-01,938.585340192161,2021-07-30
2000-09-01,976.894362747638,2021-07-30
2000-10-01,1018.9282107714,2021-07-30
2000-11-01,1035.48338442635,2021-07-30
2000-12-01,1070.28770739816,2021-07-30
2001-01-01,1094.95936905437,2021-07-30
2001-02-01,1112.4985980534,2021-07-30
2001-03-01,1136.85613071562,2021-07-30
2001-04-01,1174.5781877403,2021-07-30
2001-05-01,1224.62520099776,2021-07-30
2001-06-01,1235.13351500384,2021-07-30
2001-07-01,1271.30357299313,2021-07-30
2001-08-01,1321.82617554463,2021-07-30
2001-09-01,1373.04607574347,2021-07-30
2001-10-01,1430.93615447892,2021-07-30
2001-11-01,1476.56108246266,2021-07-30
2001-12-01,1469.68021093698,2021-07-30
2002-01-01,1529.56392902995,2021-07-30
2002-02-01,1543.13145682348,2021-07-30
2002-03-01,1560.26971470318,2021-07-30
2002-04-01,1592.25752128575,2021-07-30
2002-05-01,1636.98481001566,2021-07-30
2002-06-01,1692.85710493277,2021-07-30
2002-07-01,1721.705571923,2021-07-30
2002-08-01,1771.5979559897,2021-07-30
2002-09-01,1822.48449191916,2021-07-30
2002-10-01,1865.64223099043,2021-07-30
2002-11-01,1937.66994485738,2021-07-30
2002-12-01,1976.77960444755,2021-07-30
2003-01-01,2023.22920890314,2021-07-30
2003-02-01,2073.85137521998,2021-07-30
2003-03-01,2152.12049388486,2021-07-30
2003-04-01,2238.84851417871,2021-07-30
2003-05-01,2333.72858222587,2021-07-30
2003-06-01,2438.91470312484,2021-07-30
2003-07-01,2553.29671517628,2021-07-30
2003-08-01,2616.25542635694,2021-07-30
2003-09-01,2695.63347018067,2021-07-30
2003-10-01,2752.49330725463,2021-07-30
2003-11-01,2814.07741752243,2021-07-30
2003-12-01,2891.62681640786,2021-07-30
2004-01-01,3042.26904592456,2021-07-30
2004-02-01,3259.26420104893,2021-07-30
2004-03-01,3380.3823456463,2021-07-30
2004-04-01,3431.98137168628,2021-07-30
2004-05-01,3483.80234220646,2021-07-30
2004-06-01,3502.47268815291,2021-07-30
2004-07-01,3576.40033440339,2021-07-30
2004-08-01,3604.90267379625,2021-07-30
2004-09-01,3654.70998946913,2021-07-30
2004-10-01,3726.77912561695,2021-07-30
2004-11-01,3880.98660932884,2021-07-30
2004-12-01,4018.48765405941,2021-07-30
2005-01-01,4132.98618272672,2021-07-30
2005-02-01,4237.79328585438,2021-07-30
2005-03-01,4366.26122049498,2021-07-30
2005-04-01,4479.34634886832,2021-07-30
2005-05-01,4589.78285894334,2021-07-30
2005-06-01,4659.62817848872,2021-07-30
2005-07-01,4791.92282482579,2021-07-30
2005-08-01,4955.21689864179,2021-07-30
2005-09-01,5131.82209678149,2021-07-30
2005-10-01,5285.43606734649,2021-07-30
2005-11-01,5439.32151227221,2021-07-30
2005-12-01,5552.24274472149,2021-07-30
2006-01-01,5726.02760767884,2021-07-30
2006-02-01,5883.99032417038,2021-07-30
2006-03-01,5977.61588885367,2021-07-30
2006-04-01,6155.16015324494,2021-07-30
2006-05-01,6348.82875442699,2021-07-30
2006-06-01,6632.81027089362,2021-07-30
2006-07-01,6893.63675853111,2021-07-30
2006-08-01,7188.99331077591,2021-07-30
2006-09-01,7446.17271818772,2021-07-30
2006-10-01,7744.48384889784,2021-07-30
2006-11-01,7962.72222886639,2021-07-30
2006-12-01,8182.48747961573,2021-07-30
2007-01-01,8516.25100006048,2021-07-30
2007-02-01,8735.1090272079,2021-07-30
2007-03-01,8970.388018433,2021-07-30
2007-04-01,9376.67462526662,2021-07-30
2007-05-01,9985.20087354187,2021-07-30
2007-06-01,10613.9738853716,2021-07-30
2007-07-01,10608.14480747,2021-07-30
2007-08-01,10896.3118095749,2021-07-30
2007-09-01,11184.2123982543,2021-07-30
2007-10-01,11506.8218674524,2021-07-30
2007-11-01,11707.6420713383,2021-07-30
2007-12-01,12064.2985903437,2021-07-30
2008-01-01,12213.5451173876,2021-07-30
2008-02-01,12559.3704316176,2021-07-30
2008-03-01,12763.9539356322,2021-07-30
2008-04-01,12950.135381156,2021-07-30
2008-05-01,12962.0225829219,2021-07-30
2008-06-01,13233.5727328606,2021-07-30
2008-07-01,13603.7212265265,2021-07-30
2008-08-01,13880.0458884582,2021-07-30
2008-09-01,14286.4170398924,2021-07-30
