date,m2sa,access_date
1995-07-01,152.423387881499,2021-02-25
1995-08-01,162.89982271663,2021-02-25
1995-09-01,173.981565523953,2021-02-25
1995-10-01,183.785518524087,2021-02-25
1995-11-01,190.077575532928,2021-02-25
1995-12-01,200.372639394716,2021-02-25
1996-01-01,211.465141946632,2021-02-25
1996-02-01,220.172214604699,2021-02-25
1996-03-01,229.825493444603,2021-02-25
1996-04-01,243.008869350724,2021-02-25
1996-05-01,247.815782837102,2021-02-25
1996-06-01,252.161197384184,2021-02-25
1996-07-01,259.82676934609,2021-02-25
1996-08-01,268.45489533236,2021-02-25
1996-09-01,275.675651163169,2021-02-25
1996-10-01,282.316354074848,2021-02-25
1996-11-01,287.371379379095,2021-02-25
1996-12-01,289.632848927672,2021-02-25
1997-01-01,276.045223249982,2021-02-25
1997-02-01,294.552130694775,2021-02-25
1997-03-01,300.606824661654,2021-02-25
1997-04-01,307.733556940714,2021-02-25
1997-05-01,314.523779256583,2021-02-25
1997-06-01,325.794985997978,2021-02-25
1997-07-01,342.766004258249,2021-02-25
1997-08-01,358.482435858554,2021-02-25
1997-09-01,365.164684094181,2021-02-25
1997-10-01,370.608391266261,2021-02-25
1997-11-01,379.166226549626,2021-02-25
1997-12-01,365.521539095297,2021-02-25
1998-01-01,357.944990442245,2021-02-25
1998-02-01,370.967025584494,2021-02-25
1998-03-01,369.113615299901,2021-02-25
1998-04-01,367.599536718267,2021-02-25
1998-05-01,370.202198132683,2021-02-25
1998-06-01,372.844234633799,2021-02-25
1998-07-01,365.000463604538,2021-02-25
1998-08-01,360.843721489826,2021-02-25
1998-09-01,350.864944014104,2021-02-25
1998-10-01,380.868205729483,2021-02-25
1998-11-01,396.48068580722,2021-02-25
1998-12-01,415.346242128966,2021-02-25
1999-01-01,433.392600396914,2021-02-25
1999-02-01,458.679126002354,2021-02-25
1999-03-01,475.786633361607,2021-02-25
1999-04-01,487.137257356351,2021-02-25
1999-05-01,517.434637115667,2021-02-25
1999-06-01,549.645378050362,2021-02-25
1999-07-01,567.493204662532,2021-02-25
1999-08-01,588.311771160355,2021-02-25
1999-09-01,605.990150207233,2021-02-25
