date,m2sa,access_date
2010-05-01,16075.900451759,2020-03-18
2010-06-01,16419.7151016253,2020-03-18
2010-07-01,16705.3233286151,2020-03-18
2010-08-01,17143.2872921896,2020-03-18
2010-09-01,17598.4880584776,2020-03-18
2010-10-01,17902.1718379695,2020-03-18
2010-11-01,18376.4086022482,2020-03-18
2010-12-01,18715.8010457739,2020-03-18
2011-01-01,18966.8741768319,2020-03-18
2011-02-01,19229.515949578,2020-03-18
2011-03-01,19493.8876461766,2020-03-18
2011-04-01,19690.305290215,2020-03-18
2011-05-01,19963.92471951,2020-03-18
2011-06-01,20135.2730445159,2020-03-18
2011-07-01,20540.3390912659,2020-03-18
2011-08-01,20922.2917752252,2020-03-18
2011-09-01,21265.5448037708,2020-03-18
2011-10-01,21778.2463285805,2020-03-18
2011-11-01,21997.3907253249,2020-03-18
2011-12-01,22448.2481876024,2020-03-18
2012-01-01,22940.1190497671,2020-03-18
2012-02-01,23233.7203153535,2020-03-18
2012-03-01,23443.4838378898,2020-03-18
2012-04-01,23622.3582317899,2020-03-18
2012-05-01,23830.4946733732,2020-03-18
2012-06-01,24031.6014326062,2020-03-18
2012-07-01,24307.4388579688,2020-03-18
2012-08-01,24398.4573895457,2020-03-18
2012-09-01,24512.4329179291,2020-03-18
2012-10-01,24799.4861701649,2020-03-18
2012-11-01,25168.9213924105,2020-03-18
2012-12-01,25309.5717522936,2020-03-18
2013-01-01,25758.0015976469,2020-03-18
2013-02-01,26220.7331219972,2020-03-18
2013-03-01,26632.7252485249,2020-03-18
2013-04-01,27062.6991164836,2020-03-18
2013-05-01,27252.7161708761,2020-03-18
2013-06-01,27593.1312601683,2020-03-18
2013-07-01,28088.6583581687,2020-03-18
2013-08-01,28533.9527794009,2020-03-18
2013-09-01,28738.2940120387,2020-03-18
2013-10-01,28782.0740749576,2020-03-18
2013-11-01,29092.9832095508,2020-03-18
2013-12-01,29508.6525066893,2020-03-18
2014-01-01,29574.6952071893,2020-03-18
2014-02-01,29737.870597393,2020-03-18
2014-03-01,30013.7462888638,2020-03-18
2014-04-01,29387.9131190664,2020-03-18
2014-05-01,29748.238712892,2020-03-18
2014-06-01,29866.6387857445,2020-03-18
2014-07-01,29968.2019003592,2020-03-18
2014-08-01,30263.2190746684,2020-03-18
2014-09-01,30569.2730752289,2020-03-18
2014-10-01,30763.0965311524,2020-03-18
2014-11-01,30654.9386904805,2020-03-18
2014-12-01,30770.8180094301,2020-03-18
2015-01-01,30679.9472375606,2020-03-18
2015-02-01,30877.8863910519,2020-03-18
2015-03-01,31019.3616983845,2020-03-18
2015-04-01,30869.1778130217,2020-03-18
2015-05-01,31497.599685385,2020-03-18
2015-06-01,31697.0698176522,2020-03-18
2015-07-01,31777.2092414099,2020-03-18
2015-08-01,32117.5432965749,2020-03-18
2015-09-01,32523.7810643846,2020-03-18
2015-10-01,32482.1140689385,2020-03-18
2015-11-01,32934.7850775709,2020-03-18
2015-12-01,33319.0473758956,2020-03-18
2016-01-01,34150.0945708738,2020-03-18
2016-02-01,33829.7390435572,2020-03-18
2016-03-01,34096.3184255682,2020-03-18
2016-04-01,34558.6527953436,2020-03-18
2016-05-01,34896.1442500702,2020-03-18
2016-06-01,35485.7116330206,2020-03-18
2016-07-01,35666.3226169317,2020-03-18
2016-08-01,36112.283463864,2020-03-18
2016-09-01,36356.9826274016,2020-03-18
2016-10-01,36622.2790897888,2020-03-18
2016-11-01,36872.4755683247,2020-03-18
2016-12-01,37013.590518021,2020-03-18
2017-01-01,37274.0474284563,2020-03-18
2017-02-01,37894.3992013446,2020-03-18
2017-03-01,38239.5007253354,2020-03-18
2017-04-01,38456.6653479397,2020-03-18
2017-05-01,38458.5163101672,2020-03-18
2017-06-01,39051.4147930469,2020-03-18
2017-07-01,39387.3633439019,2020-03-18
2017-08-01,39402.9822827067,2020-03-18
2017-09-01,39645.9543969767,2020-03-18
2017-10-01,40066.3405556479,2020-03-18
2017-11-01,40526.9554723899,2020-03-18
2017-12-01,40697.5469959334,2020-03-18
2018-01-01,41153.1414847858,2020-03-18
2018-02-01,41480.2831142461,2020-03-18
2018-03-01,41802.7778221121,2020-03-18
2018-04-01,42302.4779957877,2020-03-18
2018-05-01,42932.3654489129,2020-03-18
2018-06-01,43097.7749036152,2020-03-18
2018-07-01,43830.4650915735,2020-03-18
2018-08-01,44083.5904900495,2020-03-18
2018-09-01,44659.6581282058,2020-03-18
2018-10-01,44784.0435526569,2020-03-18
2018-11-01,45146.3719559853,2020-03-18
2018-12-01,45484.9891981516,2020-03-18
2019-01-01,45645.4234366865,2020-03-18
2019-02-01,45605.7453100653,2020-03-18
2019-03-01,45947.8396670398,2020-03-18
2019-04-01,46081.5884128994,2020-03-18
2019-05-01,46255.1785413409,2020-03-18
2019-06-01,46601.7577157805,2020-03-18
2019-07-01,47015.5134503047,2020-03-18
2019-08-01,47564.0055287386,2020-03-18
2019-09-01,47911.5402682855,2020-03-18
2019-10-01,48818.542691759,2020-03-18
2019-11-01,49085.1424700997,2020-03-18
2019-12-01,49796.3188641654,2020-03-18
2020-01-01,50053.2669048249,2020-03-18
2020-02-01,50506.1696062472,2020-03-18
