date,m2sa,access_date
9312,152.42136252084,2020-06-29
9343,162.900195182316,2020-06-29
9374,173.98306350719,2020-06-29
9404,183.789957444536,2020-06-29
9435,190.09001649519,2020-06-29
9465,200.38020445166,2020-06-29
9496,211.461391242625,2020-06-29
9527,220.172383640469,2020-06-29
9556,229.820667506159,2020-06-29
9587,243.002328256347,2020-06-29
9617,247.808098393827,2020-06-29
9648,252.155163215832,2020-06-29
9678,259.823459006815,2020-06-29
9709,268.455530575637,2020-06-29
9740,275.67814611956,2020-06-29
9770,282.323222225879,2020-06-29
9801,287.38895378609,2020-06-29
9831,289.643353243508,2020-06-29
9862,276.040645889894,2020-06-29
9893,294.552334256594,2020-06-29
9921,300.600808189418,2020-06-29
9952,307.725763086356,2020-06-29
9982,314.514498935938,2020-06-29
10013,325.787739707069,2020-06-29
10043,342.761758538645,2020-06-29
10074,358.483267301986,2020-06-29
10105,365.16806868486,2020-06-29
10135,370.617385807311,2020-06-29
10166,379.185698963891,2020-06-29
10196,365.534225768625,2020-06-29
10227,357.93946062116,2020-06-29
10258,370.967442239109,2020-06-29
10286,369.106934466137,2020-06-29
10317,367.591660987979,2020-06-29
10347,370.191792201978,2020-06-29
10378,372.837398645668,2020-06-29
10408,364.996497680075,2020-06-29
10439,360.844566354387,2020-06-29
10470,350.867759282937,2020-06-29
10500,380.876312652218,2020-06-29
10531,396.496616886177,2020-06-29
10561,415.359871646041,2020-06-29
10592,433.385951389656,2020-06-29
10623,458.679993542216,2020-06-29
10651,475.779477694085,2020-06-29
10682,487.129112559151,2020-06-29
10712,517.421544751481,2020-06-29
10743,549.638142065229,2020-06-29
10773,567.488493951153,2020-06-29
10804,588.312909457358,2020-06-29
10835,605.994373775485,2020-06-29
10865,620.436391708279,2020-06-29
10896,652.944798154873,2020-06-29
10926,674.329476493886,2020-06-29
10957,681.325155274992,2020-06-29
10988,723.298325527449,2020-06-29
11017,752.00853798981,2020-06-29
11048,777.796378875522,2020-06-29
11078,803.498367506297,2020-06-29
11109,844.133621706529,2020-06-29
11139,884.868082974929,2020-06-29
11170,938.589106774129,2020-06-29
11201,976.906921466289,2020-06-29
11231,1018.94152798673,2020-06-29
