date,m2sa,access_date
1995-07-01,152.421696853496,2019-11-11
1995-08-01,162.907830605771,2019-11-11
1995-09-01,173.99276576608,2019-11-11
1995-10-01,183.804693830888,2019-11-11
1995-11-01,190.123489502347,2019-11-11
1995-12-01,200.390183040449,2019-11-11
1996-01-01,211.462032275306,2019-11-11
1996-02-01,220.146505007305,2019-11-11
1996-03-01,229.796430959026,2019-11-11
1996-04-01,242.985494683707,2019-11-11
1996-05-01,247.792247223196,2019-11-11
1996-06-01,252.145988098568,2019-11-11
1996-07-01,259.824159683013,2019-11-11
1996-08-01,268.467751445774,2019-11-11
1996-09-01,275.693893658504,2019-11-11
1996-10-01,282.345665790232,2019-11-11
1996-11-01,287.435646212658,2019-11-11
1996-12-01,289.656906920704,2019-11-11
1997-01-01,276.042470172245,2019-11-11
1997-02-01,294.519714595322,2019-11-11
1997-03-01,300.570193068699,2019-11-11
1997-04-01,307.705515107983,2019-11-11
1997-05-01,314.495243358255,2019-11-11
1997-06-01,325.777215006421,2019-11-11
1997-07-01,342.762037037442,2019-11-11
1997-08-01,358.498459617645,2019-11-11
1997-09-01,365.188902366171,2019-11-11
1997-10-01,370.646134881513,2019-11-11
1997-11-01,379.23653012698,2019-11-11
1997-12-01,365.550437433856,2019-11-11
1998-01-01,357.94403680643,2019-11-11
1998-02-01,370.930812628508,2019-11-11
1998-03-01,369.071590829177,2019-11-11
1998-04-01,367.570895174841,2019-11-11
1998-05-01,370.170591185505,2019-11-11
1998-06-01,372.828139878054,2019-11-11
1998-07-01,364.996582044164,2019-11-11
1998-08-01,360.858264141428,2019-11-11
1998-09-01,350.885524890183,2019-11-11
1998-10-01,380.90256701865,2019-11-11
1998-11-01,396.538639948819,2019-11-11
1998-12-01,415.374181249235,2019-11-11
1999-01-01,433.394899386994,2019-11-11
1999-02-01,458.641365493551,2019-11-11
1999-03-01,475.739521926756,2019-11-11
1999-04-01,487.107462813013,2019-11-11
1999-05-01,517.396045229114,2019-11-11
1999-06-01,549.629350316784,2019-11-11
1999-07-01,567.489296809467,2019-11-11
1999-08-01,588.331191910502,2019-11-11
1999-09-01,606.020761757514,2019-11-11
1999-10-01,620.47158154087,2019-11-11
1999-11-01,652.991821457394,2019-11-11
1999-12-01,674.344182682795,2019-11-11
2000-01-01,681.339749979273,2019-11-11
2000-02-01,723.256020238549,2019-11-11
2000-03-01,751.957076291472,2019-11-11
2000-04-01,777.773130151444,2019-11-11
2000-05-01,803.465248842146,2019-11-11
2000-06-01,844.126933685764,2019-11-11
2000-07-01,884.872112318976,2019-11-11
2000-08-01,938.61145306172,2019-11-11
2000-09-01,976.939443540144,2019-11-11
2000-10-01,1018.98285327088,2019-11-11
2000-11-01,1035.54969814109,2019-11-11
2000-12-01,1070.30797449245,2019-11-11
2001-01-01,1094.98090226853,2019-11-11
2001-02-01,1112.45670438941,2019-11-11
2001-03-01,1136.78684013265,2019-11-11
2001-04-01,1174.54702221492,2019-11-11
2001-05-01,1224.56927349322,2019-11-11
2001-06-01,1235.12450580882,2019-11-11
2001-07-01,1271.3110186789,2019-11-11
2001-08-01,1321.85313714884,2019-11-11
2001-09-01,1373.09266087195,2019-11-11
2001-10-01,1430.98827414433,2019-11-11
2001-11-01,1476.61182195976,2019-11-11
2001-12-01,1469.68354746407,2019-11-11
2002-01-01,1529.5901042203,2019-11-11
2002-02-01,1543.11261425621,2019-11-11
2002-03-01,1560.20729357043,2019-11-11
2002-04-01,1592.23496125304,2019-11-11
2002-05-01,1636.93064953121,2019-11-11
2002-06-01,1692.8515013125,2019-11-11
2002-07-01,1721.71631558791,2019-11-11
2002-08-01,1771.62461031361,2019-11-11
2002-09-01,1822.52166849817,2019-11-11
2002-10-01,1865.68517091431,2019-11-11
2002-11-01,1937.71118694206,2019-11-11
2002-12-01,1976.76959102356,2019-11-11
2003-01-01,2023.26095473484,2019-11-11
2003-02-01,2073.84589816298,2019-11-11
2003-03-01,2152.0733891688,2019-11-11
2003-04-01,2238.82809744295,2019-11-11
2003-05-01,2333.68047821176,2019-11-11
2003-06-01,2438.9063720475,2019-11-11
2003-07-01,2553.30725189002,2019-11-11
2003-08-01,2616.28204020431,2019-11-11
2003-09-01,2695.66988799422,2019-11-11
2003-10-01,2752.53592636094,2019-11-11
2003-11-01,2814.11686327135,2019-11-11
2003-12-01,2891.61733578224,2019-11-11
2004-01-01,3042.30595439942,2019-11-11
2004-02-01,3259.2674778972,2019-11-11
2004-03-01,3380.3472165749,2019-11-11
2004-04-01,3431.9640212537,2019-11-11
2004-05-01,3483.75602191477,2019-11-11
2004-06-01,3502.43567890961,2019-11-11
2004-07-01,3576.41366381761,2019-11-11
2004-08-01,3604.92984379337,2019-11-11
2004-09-01,3654.74843539307,2019-11-11
2004-10-01,3726.82831033879,2019-11-11
2004-11-01,3881.03129583991,2019-11-11
2004-12-01,4018.48911169589,2019-11-11
2005-01-01,4133.03455357528,2019-11-11
2005-02-01,4237.78989391556,2019-11-11
2005-03-01,4366.24232775488,2019-11-11
2005-04-01,4479.32603694041,2019-11-11
2005-05-01,4589.74571408245,2019-11-11
2005-06-01,4659.54286639652,2019-11-11
2005-07-01,4791.94108880932,2019-11-11
2005-08-01,4955.24761744265,2019-11-11
2005-09-01,5131.85922424615,2019-11-11
2005-10-01,5285.5142802366,2019-11-11
2005-11-01,5439.38862933512,2019-11-11
2005-12-01,5552.3030066166,2019-11-11
2006-01-01,5726.08736567414,2019-11-11
2006-02-01,5883.9201869849,2019-11-11
2006-03-01,5977.59192101161,2019-11-11
2006-04-01,6155.17041203588,2019-11-11
2006-05-01,6348.7906228013,2019-11-11
2006-06-01,6632.64892176652,2019-11-11
2006-07-01,6893.67236108399,2019-11-11
2006-08-01,7189.03121170663,2019-11-11
2006-09-01,7446.19807656753,2019-11-11
2006-10-01,7744.60678303987,2019-11-11
2006-11-01,7962.87988636072,2019-11-11
2006-12-01,8182.62471067739,2019-11-11
2007-01-01,8516.32578487792,2019-11-11
2007-02-01,8734.9126180826,2019-11-11
2007-03-01,8970.34954694497,2019-11-11
2007-04-01,9376.72853387168,2019-11-11
2007-05-01,9985.14842796951,2019-11-11
2007-06-01,10613.7005208971,2019-11-11
2007-07-01,10608.1664792312,2019-11-11
2007-08-01,10896.3231044841,2019-11-11
2007-09-01,11184.1809635089,2019-11-11
2007-10-01,11507.1994991958,2019-11-11
2007-11-01,11707.9498690043,2019-11-11
2007-12-01,12064.5613992359,2019-11-11
2008-01-01,12213.6225460758,2019-11-11
2008-02-01,12558.9476020629,2019-11-11
2008-03-01,12763.8757399046,2019-11-11
2008-04-01,12950.2371956036,2019-11-11
2008-05-01,12961.9446336213,2019-11-11
2008-06-01,13233.1515159341,2019-11-11
2008-07-01,13603.6430360608,2019-11-11
2008-08-01,13879.9899996251,2019-11-11
2008-09-01,14286.3797360003,2019-11-11
2008-10-01,14134.7068785897,2019-11-11
2008-11-01,13558.7224471771,2019-11-11
2008-12-01,13169.7616859354,2019-11-11
2009-01-01,12311.711808453,2019-11-11
2009-02-01,11438.5710169464,2019-11-11
2009-03-01,11515.3267299093,2019-11-11
2009-04-01,11547.4721185965,2019-11-11
2009-05-01,11838.3139553902,2019-11-11
2009-06-01,12271.8929393298,2019-11-11
2009-07-01,12469.1059335327,2019-11-11
2009-08-01,12670.8173494211,2019-11-11
2009-09-01,12897.3980209838,2019-11-11
2009-10-01,13222.9768171013,2019-11-11
2009-11-01,13770.767769915,2019-11-11
2009-12-01,14059.1133149642,2019-11-11
2010-01-01,14477.7427046806,2019-11-11
2010-02-01,14875.7614998529,2019-11-11
2010-03-01,15248.331678331,2019-11-11
2010-04-01,15572.7042462652,2019-11-11
2010-05-01,16076.002831684,2019-11-11
2010-06-01,16419.8247324763,2019-11-11
2010-07-01,16705.4102746741,2019-11-11
2010-08-01,17143.3159968943,2019-11-11
2010-09-01,17598.4507348584,2019-11-11
2010-10-01,17901.8391279159,2019-11-11
2010-11-01,18376.2623089139,2019-11-11
2010-12-01,18715.4693332828,2019-11-11
2011-01-01,18966.9064430474,2019-11-11
2011-02-01,19229.6512571988,2019-11-11
2011-03-01,19494.07297543,2019-11-11
2011-04-01,19690.5543619348,2019-11-11
2011-05-01,19964.1491756722,2019-11-11
2011-06-01,20135.4635484412,2019-11-11
2011-07-01,20540.4692823955,2019-11-11
2011-08-01,20922.2965731736,2019-11-11
2011-09-01,21265.4387644121,2019-11-11
2011-10-01,21777.475129704,2019-11-11
2011-11-01,21997.15194134,2019-11-11
2011-12-01,22447.4919608856,2019-11-11
2012-01-01,22940.2889499426,2019-11-11
2012-02-01,23234.0626674414,2019-11-11
2012-03-01,23443.9041817349,2019-11-11
2012-04-01,23622.9640030645,2019-11-11
2012-05-01,23830.8196907552,2019-11-11
2012-06-01,24031.8205610693,2019-11-11
2012-07-01,24307.7452909523,2019-11-11
2012-08-01,24398.7642047444,2019-11-11
2012-09-01,24511.6115526621,2019-11-11
2012-10-01,24798.2672314332,2019-11-11
2012-11-01,25168.8874207061,2019-11-11
2012-12-01,25308.1816767894,2019-11-11
2013-01-01,25757.5046297342,2019-11-11
2013-02-01,26221.8322753926,2019-11-11
2013-03-01,26634.2312416073,2019-11-11
2013-04-01,27063.0920470854,2019-11-11
2013-05-01,27253.0412530788,2019-11-11
