date,m2sa,access_date
2005-11-01,5439.38875798053,2020-01-25
2005-12-01,5552.30315805236,2020-01-25
2006-01-01,5726.08642156494,2020-01-25
2006-02-01,5883.92082818352,2020-01-25
2006-03-01,5977.59236675743,2020-01-25
2006-04-01,6155.17076210501,2020-01-25
2006-05-01,6348.78980353077,2020-01-25
2006-06-01,6632.64885425914,2020-01-25
2006-07-01,6893.6709154082,2020-01-25
2006-08-01,7189.02990539252,2020-01-25
2006-09-01,7446.19736844817,2020-01-25
2006-10-01,7744.60689388189,2020-01-25
2006-11-01,7962.88488619251,2020-01-25
2006-12-01,8182.62319313675,2020-01-25
2007-01-01,8516.32325556708,2020-01-25
2007-02-01,8734.91423786434,2020-01-25
2007-03-01,8970.3507027208,2020-01-25
2007-04-01,9376.72863213416,2020-01-25
2007-05-01,9985.14495430341,2020-01-25
2007-06-01,10613.6972081249,2020-01-25
2007-07-01,10608.1613106852,2020-01-25
2007-08-01,10896.3192224062,2020-01-25
2007-09-01,11184.1801550407,2020-01-25
2007-10-01,11507.2093062519,2020-01-25
2007-11-01,11707.9668787481,2020-01-25
2007-12-01,12064.5585237671,2020-01-25
2008-01-01,12213.6179391292,2020-01-25
2008-02-01,12558.9500077965,2020-01-25
2008-03-01,12763.8759448855,2020-01-25
2008-04-01,12950.2334983015,2020-01-25
2008-05-01,12961.9336264274,2020-01-25
2008-06-01,13233.1360660854,2020-01-25
2008-07-01,13603.6268314698,2020-01-25
2008-08-01,13879.9819001124,2020-01-25
2008-09-01,14286.3835170276,2020-01-25
2008-10-01,14134.7404763919,2020-01-25
2008-11-01,13558.7674928141,2020-01-25
2008-12-01,13169.7732064449,2020-01-25
2009-01-01,12311.6943971398,2020-01-25
2009-02-01,11438.5776027762,2020-01-25
2009-03-01,11515.3237766358,2020-01-25
2009-04-01,11547.4553598393,2020-01-25
2009-05-01,11838.2814947939,2020-01-25
2009-06-01,12271.8479641428,2020-01-25
2009-07-01,12469.0696676688,2020-01-25
2009-08-01,12670.8118812565,2020-01-25
2009-09-01,12897.4337202109,2020-01-25
2009-10-01,13223.0703877036,2020-01-25
2009-11-01,13770.8706581843,2020-01-25
2009-12-01,14059.1583417507,2020-01-25
2010-01-01,14477.6913102343,2020-01-25
2010-02-01,14875.7382548773,2020-01-25
2010-03-01,15248.2853139051,2020-01-25
2010-04-01,15572.6295023936,2020-01-25
2010-05-01,16075.9035007833,2020-01-25
2010-06-01,16419.7226192752,2020-01-25
2010-07-01,16705.3417573512,2020-01-25
2010-08-01,17143.3180895498,2020-01-25
2010-09-01,17598.5258899421,2020-01-25
2010-10-01,17902.3265507966,2020-01-25
2010-11-01,18376.4007390068,2020-01-25
2010-12-01,18715.6407106441,2020-01-25
2011-01-01,18966.6872591453,2020-01-25
2011-02-01,19229.4791841098,2020-01-25
2011-03-01,19493.896305986,2020-01-25
2011-04-01,19690.3398722051,2020-01-25
2011-05-01,19963.9647813484,2020-01-25
2011-06-01,20135.3142612032,2020-01-25
2011-07-01,20540.3937596745,2020-01-25
2011-08-01,20922.361701264,2020-01-25
2011-09-01,21265.6500368858,2020-01-25
2011-10-01,21778.6136124373,2020-01-25
2011-11-01,21997.3657493659,2020-01-25
2011-12-01,22447.8050417951,2020-01-25
2012-01-01,22939.7366655938,2020-01-25
2012-02-01,23233.5326202964,2020-01-25
2012-03-01,23443.431924711,2020-01-25
2012-04-01,23622.591768216,2020-01-25
2012-05-01,23830.6060907567,2020-01-25
2012-06-01,24031.6845300993,2020-01-25
2012-07-01,24307.5945579832,2020-01-25
2012-08-01,24398.6856174779,2020-01-25
2012-09-01,24512.5204794976,2020-01-25
2012-10-01,24800.201362475,2020-01-25
2012-11-01,25168.9514320986,2020-01-25
2012-12-01,25308.8515700728,2020-01-25
2013-01-01,25756.9745047278,2020-01-25
2013-02-01,26220.2633302738,2020-01-25
2013-03-01,26632.728300166,2020-01-25
2013-04-01,27063.2154256678,2020-01-25
2013-05-01,27252.9066706908,2020-01-25
2013-06-01,27593.207866031,2020-01-25
2013-07-01,28088.9780293438,2020-01-25
2013-08-01,28534.5607779392,2020-01-25
2013-09-01,28738.5135134311,2020-01-25
2013-10-01,28783.3362055609,2020-01-25
2013-11-01,29093.5242183236,2020-01-25
2013-12-01,29508.3467602588,2020-01-25
2014-01-01,29570.4756911868,2020-01-25
2014-02-01,29737.4926035009,2020-01-25
2014-03-01,30013.9761977328,2020-01-25
2014-04-01,29388.6350297435,2020-01-25
2014-05-01,29748.6415718232,2020-01-25
2014-06-01,29866.701446287,2020-01-25
2014-07-01,29968.7594201834,2020-01-25
2014-08-01,30264.3998188296,2020-01-25
2014-09-01,30570.0933161125,2020-01-25
2014-10-01,30765.4063105511,2020-01-25
2014-11-01,30656.2218349863,2020-01-25
2014-12-01,30770.7750469579,2020-01-25
2015-01-01,30671.8045951788,2020-01-25
2015-02-01,30877.0188213398,2020-01-25
2015-03-01,31019.5494833523,2020-01-25
2015-04-01,30870.0824919426,2020-01-25
2015-05-01,31498.6970628929,2020-01-25
2015-06-01,31696.6498637157,2020-01-25
2015-07-01,31778.3754099653,2020-01-25
2015-08-01,32119.6876848285,2020-01-25
2015-09-01,32526.1672882784,2020-01-25
2015-10-01,32486.0641118669,2020-01-25
2015-11-01,32937.1742654766,2020-01-25
2015-12-01,33318.895131397,2020-01-25
2016-01-01,34136.1769874962,2020-01-25
2016-02-01,33827.2356102517,2020-01-25
2016-03-01,34095.8094292669,2020-01-25
2016-04-01,34560.0308020299,2020-01-25
2016-05-01,34898.555440639,2020-01-25
2016-06-01,35484.8190956202,2020-01-25
2016-07-01,35668.3883960306,2020-01-25
2016-08-01,36116.021535135,2020-01-25
2016-09-01,36361.1441595427,2020-01-25
2016-10-01,36629.1914332516,2020-01-25
2016-11-01,36877.6638571059,2020-01-25
2016-12-01,37017.1746255385,2020-01-25
2017-01-01,37246.2404180412,2020-01-25
2017-02-01,37888.8724492856,2020-01-25
2017-03-01,38239.7873915616,2020-01-25
2017-04-01,38459.633433539,2020-01-25
2017-05-01,38462.6579882887,2020-01-25
2017-06-01,39050.5003133086,2020-01-25
2017-07-01,39390.4000471041,2020-01-25
2017-08-01,39407.7112125021,2020-01-25
2017-09-01,39651.6292934927,2020-01-25
2017-10-01,40076.1406286335,2020-01-25
2017-11-01,40535.5022713111,2020-01-25
2017-12-01,40705.1019058183,2020-01-25
2018-01-01,41111.0361164092,2020-01-25
2018-02-01,41472.1302480323,2020-01-25
2018-03-01,41804.1308079473,2020-01-25
2018-04-01,42307.0352599476,2020-01-25
2018-05-01,42938.0746842239,2020-01-25
2018-06-01,43097.0998953318,2020-01-25
2018-07-01,43833.8640948922,2020-01-25
2018-08-01,44088.7816887983,2020-01-25
2018-09-01,44666.3899602974,2020-01-25
2018-10-01,44797.0457697077,2020-01-25
2018-11-01,45158.6513565123,2020-01-25
2018-12-01,45497.6662935942,2020-01-25
2019-01-01,45590.7399836693,2020-01-25
2019-02-01,45592.9264484511,2020-01-25
2019-03-01,45950.9368283051,2020-01-25
2019-04-01,46088.0189771236,2020-01-25
2019-05-01,46261.9586290206,2020-01-25
2019-06-01,46601.0660626932,2020-01-25
2019-07-01,47018.8795101272,2020-01-25
2019-08-01,47568.6471228572,2020-01-25
2019-09-01,47918.7445200258,2020-01-25
2019-10-01,48833.641031988,2020-01-25
2019-11-01,49099.6094646102,2020-01-25
2019-12-01,49810.1563324441,2020-01-25
