date,m2sa,access_date
2014-10-01,30752.8551551541,2019-05-15
2014-11-01,30659.5792840269,2019-05-15
2014-12-01,30779.3634350113,2019-05-15
2015-01-01,30695.8271504675,2019-05-15
2015-02-01,30885.4825037159,2019-05-15
2015-03-01,31021.0506502016,2019-05-15
2015-04-01,30868.3058250682,2019-05-15
2015-05-01,31483.9190016317,2019-05-15
2015-06-01,31691.7722656169,2019-05-15
2015-07-01,31774.523228109,2019-05-15
2015-08-01,32106.6375371951,2019-05-15
2015-09-01,32510.3836574489,2019-05-15
2015-10-01,32473.504679426,2019-05-15
2015-11-01,32945.5870961751,2019-05-15
2015-12-01,33337.5074435191,2019-05-15
2016-01-01,34179.1151979718,2019-05-15
2016-02-01,33846.83951477,2019-05-15
2016-03-01,34102.5717312769,2019-05-15
2016-04-01,34556.8528352737,2019-05-15
2016-05-01,34866.8474985826,2019-05-15
2016-06-01,35469.0898361396,2019-05-15
2016-07-01,35654.4740472688,2019-05-15
2016-08-01,36090.0218222993,2019-05-15
2016-09-01,36325.3257948788,2019-05-15
2016-10-01,36624.6569316579,2019-05-15
2016-11-01,36890.9288428325,2019-05-15
2016-12-01,37059.6412428453,2019-05-15
2017-01-01,37316.3622870233,2019-05-15
2017-02-01,37926.9384738683,2019-05-15
2017-03-01,38266.2418807237,2019-05-15
2017-04-01,38451.7438682353,2019-05-15
2017-05-01,38408.0248767447,2019-05-15
2017-06-01,39014.1004038475,2019-05-15
2017-07-01,39357.6833475871,2019-05-15
2017-08-01,39366.3024537711,2019-05-15
2017-09-01,39590.7455668982,2019-05-15
2017-10-01,40089.360855079,2019-05-15
2017-11-01,40552.6923337177,2019-05-15
2017-12-01,40785.0151486129,2019-05-15
2018-01-01,41213.3437962671,2019-05-15
2018-02-01,41530.3365926526,2019-05-15
2018-03-01,41825.421489546,2019-05-15
2018-04-01,42294.0819035089,2019-05-15
2018-05-01,42853.3267761665,2019-05-15
2018-06-01,43030.3193250644,2019-05-15
2018-07-01,43782.9834948476,2019-05-15
2018-08-01,44029.725863555,2019-05-15
2018-09-01,44571.4551188079,2019-05-15
2018-10-01,44832.7713183139,2019-05-15
2018-11-01,45179.1999754643,2019-05-15
2018-12-01,45629.3640914097,2019-05-15
2019-01-01,45724.3669090614,2019-05-15
2019-02-01,45672.5130146777,2019-05-15
2019-03-01,45978.9113760187,2019-05-15
2019-04-01,46066.0675285471,2019-05-15
